date,area
2022-05-18,99118.88863223
2022-05-19,99118.88863223
2022-05-20,99118.88863223
2022-05-21,99330.95112049
2022-05-22,99330.95112049
2022-05-23,99330.95112049
2022-05-24,99330.95112049
2022-05-25,99330.95112049
2022-05-26,99330.95112049
2022-05-27,99330.95112049
2022-05-28,99859.30572833
2022-05-29,99859.30572833
2022-05-30,99859.30572833
2022-05-31,99859.30572833
2022-06-01,99859.30572833
2022-06-02,99950.44539809
2022-06-03,99950.44539809
2022-06-04,99950.44539809
2022-06-05,99950.44539809
2022-06-06,99813.99340125
2022-06-07,99813.99340125
2022-06-08,99806.50943447
2022-06-09,99806.50943447
2022-06-10,99806.50943447
2022-06-11,99806.50943447
2022-06-12,99956.32859948
2022-06-13,99956.32859948
2022-06-14,99956.32859948
2022-06-15,99956.32859948
2022-06-16,99906.66514232001
2022-06-17,99906.66514232001
2022-06-18,99906.66514232001
2022-06-19,99906.66514232001
2022-06-20,99906.66514232001
2022-06-21,99906.66514232001
2022-06-22,99906.66514232001
2022-06-23,100070.97970337
2022-06-24,100070.97970337
2022-06-25,100070.97970337
2022-06-26,100070.97970337
2022-06-27,100240.23268099001
2022-06-28,100240.23268099001
2022-06-29,100088.02385675
2022-06-30,100088.02385675
2022-07-01,100088.02385675
2022-07-02,100136.34645316
2022-07-03,100136.34645316
2022-07-04,100136.34645316
2022-07-05,100136.34645316
2022-07-06,100372.47091686
2022-07-07,100372.47091686
2022-07-08,100282.45068335
2022-07-09,100282.45068335
2022-07-10,100282.45068335
2022-07-11,100282.45068335
2022-07-12,100282.45068335
2022-07-13,100282.45068335
2022-07-14,100282.45068335
2022-07-15,100282.45068335
2022-07-16,100282.45068335
2022-07-17,100282.45068335
2022-07-18,100282.45068335
2022-07-19,100310.11886439999
2022-07-20,100310.11886439999
2022-07-21,100310.11886439999
2022-07-22,100310.11886439999
2022-07-23,100310.11886439999
2022-07-24,100329.58135327
2022-07-25,100329.58135327
2022-07-26,100329.58135327
2022-07-27,100329.58135327
2022-07-28,100329.58135327
2022-07-29,100329.58135327
2022-07-30,100329.58135327
2022-07-31,100329.58135327
2022-08-01,100329.58135327
2022-08-02,100329.58135327
2022-08-03,100329.58135327
2022-08-04,100329.58135327
2022-08-05,100329.58135327
2022-08-06,100329.58135327
2022-08-07,100579.4297142
2022-08-08,100579.4297142
2022-08-09,100579.4297142
2022-08-10,100579.4297142
2022-08-11,100472.86255912
2022-08-12,100472.86255912
2022-08-13,100422.45015969001
2022-08-14,100422.45015969001
2022-08-15,100422.45015969001
2022-08-16,100422.45015969001
2022-08-17,100422.45015969001
2022-08-18,100422.45015969001
2022-08-19,100422.45015969001
2022-08-20,100422.45015969001
2022-08-21,100422.45015969001
2022-08-22,100422.45015969001
2022-08-23,100422.45015969001
2022-08-24,101143.27686868
2022-08-25,101143.27686868
2022-08-26,101143.27686868
2022-08-27,101143.27686868
2022-08-28,101174.74227582001
2022-08-29,101174.74227582001
2022-08-30,101174.74227582001
2022-08-31,101184.67103487
2022-09-01,101184.67103487
2022-09-02,101184.67103487
2022-09-03,101184.67103487
2022-09-04,101178.75423106
2022-09-05,101178.75423106
2022-09-06,100982.71532752001
2022-09-07,100982.71532752001
2022-09-08,100891.26627316
2022-09-09,100891.26627316
2022-09-10,100891.26627316
2022-09-11,100588.22721628999
2022-09-12,100588.22721628999
2022-09-13,100588.22721628999
2022-09-14,100588.22721628999
2022-09-15,100588.22721628999
2022-09-16,100588.22721628999
2022-09-17,100588.22721628999
2022-09-18,100588.22721628999
2022-09-19,100588.22721628999
2022-09-20,92241.65110455001
2022-09-21,92241.65110455001
2022-09-22,92241.65110455001
2022-09-23,92241.65110455001
2022-09-24,92241.65110455001
2022-09-25,91974.26216554
2022-09-26,91974.26216554
2022-09-27,91974.26216554
2022-09-28,91974.26216554
2022-09-29,91974.26216554
2022-09-30,91718.86833017
2022-10-01,91718.86833017
2022-10-02,91718.86833017
2022-10-03,91115.08098516
2022-10-04,91115.08098516
2022-10-05,91115.08098516
2022-10-06,91115.08098516
2022-10-07,88759.72449167
2022-10-08,88759.72449167
2022-10-09,87624.44980502
2022-10-10,87624.44980502
2022-10-11,87452.09686109
2022-10-12,87452.09686109
2022-10-13,87452.09686109
2022-10-14,87452.09686109
2022-10-15,87452.09686109
2022-10-16,87438.57405286
2022-10-17,87438.57405286
2022-10-18,87438.57405286
2022-10-19,87438.57405286
2022-10-20,87438.57405286
2022-10-21,87438.57405286
2022-10-22,87438.57405286
2022-10-23,87399.22085183
2022-10-24,87399.22085183
2022-10-25,87399.22085183
2022-10-26,87399.22085183
2022-10-27,87399.22085183
2022-10-28,87399.22085183
2022-10-29,87399.22085183
2022-10-30,87399.22085183
2022-10-31,87399.22085183
2022-11-01,87399.22085183
2022-11-02,87399.22085183
2022-11-03,87399.22085183
2022-11-04,87399.22085183
2022-11-05,87399.22085183
2022-11-06,87399.22085183
2022-11-07,87399.22085183
2022-11-08,87394.6404793
2022-11-09,87394.6404793
2022-11-10,87290.07380001
2022-11-11,87290.07380001
2022-11-12,87290.07380001
2022-11-13,87290.07380001
2022-11-14,87892.22037474
2022-11-15,87892.22037474
2022-11-16,83506.52599421001
2022-11-17,83506.52599421001
2022-11-18,83506.52599421001
2022-11-19,83506.52599421001
2022-11-20,83506.52599421001
2022-11-21,83506.52599421001
2022-11-22,83526.40071664
2022-11-23,83526.40071664
2022-11-24,83526.40071664
2022-11-25,83526.40071664
2022-11-26,83526.40071664
2022-11-27,83526.40071664
2022-11-28,83526.40071664
2022-11-29,83526.40071664
2022-11-30,83526.40071664
2022-12-01,83526.40071664
2022-12-02,83526.40071664
2022-12-03,83526.40071664
2022-12-04,83562.75090765
2022-12-05,83447.21150289
2022-12-06,83447.21150289
2022-12-07,83447.21150289
2022-12-08,83447.21150289
2022-12-09,83447.21150289
2022-12-10,83447.21150289
2022-12-11,83447.21150289
2022-12-12,83447.21150289
2022-12-13,83447.21150289
2022-12-14,83447.21150289
2022-12-15,83447.21150289
2022-12-16,83447.21150289
2022-12-17,83447.21150289
2022-12-18,83447.21150289
2022-12-19,83447.21150289
2022-12-20,83447.21150289
2022-12-21,83447.21150289
2022-12-22,83447.21150289
2022-12-23,83447.42901647
2022-12-24,83447.42901647
2022-12-25,83447.42901647
2022-12-26,83399.79055421
2022-12-27,83399.79055421
2022-12-28,83399.79055421
2022-12-29,83399.79055421
2022-12-30,83413.03014438
2022-12-31,83413.03014438
2023-01-01,83413.03014438
2023-01-02,83413.03014438
2023-01-03,83413.03014438
2023-01-04,83413.03014438
2023-01-05,83348.60232663
2023-01-06,83254.84476645
2023-01-07,83254.84476645
2023-01-08,83254.84476645
2023-01-09,83254.84476645
2023-01-10,83326.08867021001
2023-01-11,83326.08867021001
2023-01-12,83326.08867021001
2023-01-13,83326.08867021001
2023-01-14,83326.08867021001
2023-01-15,83326.08867021001
2023-01-16,83326.08867021001
2023-01-17,83326.08867021001
2023-01-18,83326.08867021001
2023-01-19,83326.08867021001
2023-01-20,83372.89954098
2023-01-21,83372.89954098
2023-01-22,83372.89954098
2023-01-23,83372.89954098
2023-01-24,83372.89954098
2023-01-25,83412.34056132
2023-01-26,83412.34056132
2023-01-27,83412.34056132
2023-01-28,83412.34056132
2023-01-29,83412.34056132
2023-01-30,83412.34056132
2023-01-31,83412.34056132
2023-02-01,83366.90978835
2023-02-02,83366.90978835
2023-02-03,83366.90978835
2023-02-04,83366.90978835
2023-02-05,83366.90978835
2023-02-06,83366.90978835
2023-02-07,83366.90978835
2023-02-08,83366.90978835
2023-02-09,83566.20022038001
2023-02-10,83566.20022038001
2023-02-11,83566.20022038001
2023-02-12,83566.20022038001
2023-02-13,83784.19394867
2023-02-14,83784.19394867
2023-02-15,83784.19394867
2023-02-16,83784.19394867
2023-02-17,83784.19394867
2023-02-18,83749.34343827
2023-02-19,83749.34343827
2023-02-20,83758.75729835
2023-02-21,83758.75729835
2023-02-22,83758.75729835
2023-02-23,83758.75729835
2023-02-24,83758.75729835
2023-02-25,83758.75729835
2023-02-26,83758.75729835
2023-02-27,83779.22792372
2023-02-28,83779.22792372
2023-03-01,83779.22792372
2023-03-02,83779.22792372
2023-03-03,83779.22792372
2023-03-04,83779.22792372
2023-03-05,83808.11073717999
2023-03-06,83808.11073717999
2023-03-07,83808.11073717999
2023-03-08,83813.40085252
2023-03-09,83820.51826933
2023-03-10,83820.51826933
2023-03-11,83820.51826933
2023-03-12,83820.51826933
2023-03-13,83820.51826933
2023-03-14,83820.37560094001
